time_sec,event_type,reason,position,goal,frontier_count,coverage_proxy,trajectory_count
80.21332120895386,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,1634
84.46420335769653,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,1723
85.21633648872375,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,1739
85.5876715183258,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,1745
89.96185183525085,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,1839
90.21812009811401,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,1845
94.96239638328552,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,1943
95.22486186027527,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,1949
100.25184845924377,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,2051
100.95966863632202,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,2065
105.2520363330841,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,2151
105.5882568359375,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,2157
107.4576256275177,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,2195
110.25253295898438,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,2251
113.96023917198181,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,2327
115.25326991081238,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,2353
120.25449419021606,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,2455
120.95907139778137,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,2469
125.2548041343689,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,2559
125.61463379859924,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,2566
127.46103858947754,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,2605
130.28792881965637,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,2665
133.9622986316681,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,2741
135.2882113456726,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,2769
140.3103108406067,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,2874
140.9599118232727,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,2887
145.31712651252747,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,2979
145.61677360534668,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,2984
147.4615833759308,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,3021
150.31845140457153,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,3080
153.96019101142883,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,3155
155.32127404212952,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,3185
158.96423053741455,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,3261
160.32309675216675,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,3291
164.4637451171875,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,3377
165.3527193069458,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,3397
165.62184143066406,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,3403
169.96225023269653,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,3489
170.35509204864502,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,3497
175.3551971912384,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,3599
175.46003890037537,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,3601
180.3554172515869,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,3699
180.959223985672,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,3711
185.35545110702515,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,3801
185.65195775032043,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,3807
187.4583466053009,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,3843
190.35639238357544,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,3903
193.9615662097931,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,3975
195.38614010810852,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,4005
198.96270394325256,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,4079
200.386620759964,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,4109
203.96393990516663,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,4185
205.38806176185608,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,4215
205.6525580883026,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,4221
209.46179723739624,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,4299
210.3883490562439,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,4317
214.96607279777527,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,4413
215.40632367134094,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,4422
220.4135546684265,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,4527
220.95986604690552,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,4537
225.42686867713928,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,4629
225.6533739566803,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,4633
227.46002221107483,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,4671
230.44921445846558,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -12.0, 1.2000000476837158]",119,0.08393461934913857,4733
233.96042394638062,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,4809
235.45251631736755,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-7.5, -7.0, 1.2000000476837158]",119,0.08393461934913857,4841
240.45311880111694,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,4945
240.9597442150116,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,4955
245.45447778701782,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,5047
245.68454384803772,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-6.439339637756348, -5.560660362243652, 1.2000000476837158]",119,0.08393461934913857,5051
247.46017241477966,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,5087
250.46441984176636,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.228256225585938, -7.7862396240234375, 1.2000000476837158]",119,0.08393461934913857,5147
253.96054911613464,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,5217
255.46446752548218,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,5247
258.9609839916229,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-5.189339637756348, -4.560660362243652, 1.2000000476837158]",119,0.08393461934913857,5319
260.46594190597534,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,5349
263.9612009525299,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,5421
265.47036933898926,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,5451
265.6864290237427,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.166666984558105, -10.0, 1.2000000476837158]",119,0.08393461934913857,5455
268.9613871574402,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,5523
270.4707291126251,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.0, -11.5, 1.2000000476837158]",119,0.08393461934913857,5555
273.96658658981323,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,5627
275.47321701049805,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,5659
280.483535528183,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,5763
280.9595696926117,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,5773
285.48758816719055,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,5865
285.68646812438965,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,5869
287.4615442752838,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,5907
290.536251783371,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,5969
293.96051263809204,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,6041
295.5376703739166,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,6075
